ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletAge,VisibilityPercent,PremiumProduct
DRC36,13.0,Regular,0.045054813,Soft Drinks,173.8054,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,4.5054813,False
FDS15,12.695633368756642,Regular,0.136674035,Meat,105.8596,OUT019,1985,Small,Tier 1,Grocery Store,40,13.6674035,False
FDI07,12.35,Regular,0.03389839,Meat,196.0426,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,3.3898390000000003,False
FDZ15,13.1,Low Fat,0.020955763,Dairy,118.6782,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,2.0955763,False
NCX41,12.695633368756642,Low Fat,0.017633471,Health and Hygiene,211.3244,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,1.7633471,True
NCO29,12.695633368756642,Low Fat,0.056476427,Health and Hygiene,166.2526,OUT019,1985,Small,Tier 1,Grocery Store,40,5.6476427000000005,False
FDF57,14.5,Regular,0.058778429,Fruits and Vegetables,168.4448,OUT013,1987,High,Tier 3,Supermarket Type1,38,5.8778429,False
FDI33,16.5,Low Fat,0.028413443,Snack Foods,90.9146,OUT035,2004,Small,Tier 2,Supermarket Type1,21,2.8413443,False
DRJ47,18.25,Low Fat,0.044319101,Hard Drinks,172.008,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,4.4319101,False
FDB34,15.25,LF,0.026609813,Snack Foods,86.3198,OUT046,1997,Small,Tier 1,Supermarket Type1,28,2.6609813,False
FDY22,12.695633368756642,Regular,0.158947217,Snack Foods,143.3128,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,15.8947217,False
DRL11,10.5,Low Fat,0.048289771,Hard Drinks,158.3946,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,4.8289771,False
FDY46,18.6,Low Fat,0.047880884,Snack Foods,188.7898,OUT035,2004,Small,Tier 2,Supermarket Type1,21,4.7880883999999995,False
FDG17,6.865,Regular,0.035810387,Frozen Foods,243.1486,OUT013,1987,High,Tier 3,Supermarket Type1,38,3.5810386999999997,True
FDE52,10.395,Regular,0.0,Dairy,88.5514,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,0.0,False
DRP47,12.695633368756642,Low Fat,0.139922439,Hard Drinks,251.5382,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,13.992243900000002,True
FDO01,21.1,Regular,0.034678781,Breakfast,127.7994,OUT010,1998,Unknown,Tier 3,Grocery Store,27,3.4678781,False
FDL09,19.6,Regular,0.128036069,Snack Foods,169.6816,OUT046,1997,Small,Tier 1,Supermarket Type1,28,12.8036069,False
FDR57,5.675,Regular,0.023477413,Snack Foods,157.7288,OUT013,1987,High,Tier 3,Supermarket Type1,38,2.3477413,False
DRD37,9.8,Low Fat,0.0,Soft Drinks,48.006,OUT035,2004,Small,Tier 2,Supermarket Type1,21,0.0,False
FDQ36,12.695633368756642,Regular,0.16076514,Baking Goods,39.0848,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,16.076514,False
FDL33,7.235,Low Fat,0.100117939,Snack Foods,196.7452,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,10.0117939,False
FDL48,19.35,Regular,0.082433257,Baking Goods,49.7034,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,8.2433257,False
FDL28,10.0,Regular,0.063272773,Frozen Foods,230.9668,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,6.3272773,True
NCN29,15.2,Low Fat,0.0,Health and Hygiene,47.5034,OUT046,1997,Small,Tier 1,Supermarket Type1,28,0.0,False
FDO13,7.865,Low Fat,0.061048127,Breakfast,165.9526,OUT035,2004,Small,Tier 2,Supermarket Type1,21,6.1048127,False
FDB38,19.5,Regular,0.02740216,Canned,161.792,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,2.7402159999999998,False
FDI36,12.5,Regular,0.062331643,Baking Goods,196.3426,OUT035,2004,Small,Tier 2,Supermarket Type1,21,6.2331643,False
FDI58,7.64,Regular,0.070691105,Snack Foods,91.412,OUT035,2004,Small,Tier 2,Supermarket Type1,21,7.069110500000001,False
FDH22,6.405,Low Fat,0.136856178,Snack Foods,128.9678,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,13.6856178,False
FDQ27,5.19,Regular,0.044215795,Meat,104.999,OUT013,1987,High,Tier 3,Supermarket Type1,38,4.4215795,False
FDT33,7.81,Regular,0.033990657,Snack Foods,166.1158,OUT046,1997,Small,Tier 1,Supermarket Type1,28,3.3990657,False
FDC56,7.72,Low Fat,0.121767168,Fruits and Vegetables,119.144,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,12.1767168,False
FDF14,7.55,low fat,0.027169816,Canned,154.834,OUT046,1997,Small,Tier 1,Supermarket Type1,28,2.7169816,False
FDQ39,14.8,Low Fat,0.081500543,Meat,192.2846,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,8.150054299999999,False
NCM43,14.5,Low Fat,0.019585531,Others,164.621,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,1.9585531,False
FDS46,17.6,Regular,0.047248393,Snack Foods,120.0782,OUT035,2004,Small,Tier 2,Supermarket Type1,21,4.7248393,False
FDI22,12.6,Low Fat,0.096362017,Snack Foods,207.4612,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,9.636201699999999,True
NCE43,12.5,Low Fat,0.103652052,Household,170.4448,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,10.3652052,False
FDZ36,6.035,Regular,0.110108566,Baking Goods,186.124,OUT010,1998,Unknown,Tier 3,Grocery Store,27,11.0108566,False
FDR13,12.695633368756642,Regular,0.05028647,Canned,115.8492,OUT019,1985,Small,Tier 1,Grocery Store,40,5.028647,False
FDP46,15.35,Low Fat,0.074919567,Snack Foods,89.383,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,7.4919567,False
FDW56,12.695633368756642,Low Fat,0.124137242,Fruits and Vegetables,191.8162,OUT019,1985,Small,Tier 1,Grocery Store,40,12.413724199999999,False
FDB40,17.5,Regular,0.007582533,Dairy,145.5102,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,0.7582533,False
FDM28,15.7,Low Fat,0.045387996,Frozen Foods,178.866,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,4.5387996,False
FDV49,10.0,Low Fat,0.025805706,Canned,264.6226,OUT013,1987,High,Tier 3,Supermarket Type1,38,2.5805706,True
NCS53,14.5,Low Fat,0.090143906,Health and Hygiene,156.8604,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,9.014390599999999,False
FDO03,10.395,Regular,0.03694032,Meat,228.8352,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,3.694032,True
FDT15,12.15,Regular,0.042673451,Meat,183.595,OUT035,2004,Small,Tier 2,Supermarket Type1,21,4.2673451,False
FDD33,12.85,Low Fat,0.108360852,Fruits and Vegetables,230.6642,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,10.8360852,True
FDX13,7.725,Low Fat,0.0,Canned,250.9092,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,0.0,True
FDH60,19.7,Regular,0.080669843,Baking Goods,197.311,OUT013,1987,High,Tier 3,Supermarket Type1,38,8.0669843,False
DRH51,17.6,Low Fat,0.097216576,Dairy,86.1856,OUT046,1997,Small,Tier 1,Supermarket Type1,28,9.7216576,False
NCL07,13.85,Low Fat,0.0,Others,41.948,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,0.0,False
FDW51,6.155,Regular,0.094851844,Meat,213.856,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,9.4851844,True
FDF21,12.695633368756642,Regular,0.102999154,Fruits and Vegetables,187.953,OUT019,1985,Small,Tier 1,Grocery Store,40,10.2999154,False
FDH26,12.695633368756642,Regular,0.06075476,Canned,140.1496,OUT019,1985,Small,Tier 1,Grocery Store,40,6.075476,False
FDJ03,12.35,Regular,0.072507467,Dairy,50.2692,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,7.2507467000000005,False
FDU35,6.44,Low Fat,0.079663441,Breads,97.97,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,7.966344100000001,False
DRL01,19.5,Regular,0.077486687,Soft Drinks,231.8958,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,7.7486687,True
FDE59,12.15,Low Fat,0.062414139,Starchy Foods,36.7532,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,6.2414139,False
FDI60,7.22,Regular,0.038313974,Baking Goods,63.951,OUT035,2004,Small,Tier 2,Supermarket Type1,21,3.8313974,False
DRH39,20.7,LF,0.092672678,Dairy,77.267,OUT035,2004,Small,Tier 2,Supermarket Type1,21,9.267267799999999,False
FDK36,7.09,Low Fat,0.007226532,Baking Goods,49.3034,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,0.7226532,False
FDN52,9.395,Regular,0.131836711,Frozen Foods,85.2198,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,13.1836711,False
FDU12,15.5,Regular,0.076179549,Baking Goods,263.1568,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,7.6179549,True
NCT05,12.695633368756642,Low Fat,0.020850388,Health and Hygiene,255.8672,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,2.0850388,True
FDS37,12.695633368756642,Low Fat,0.031790174,Canned,117.2492,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,3.1790173999999998,False
FDK24,9.195,Low Fat,0.101867911,Baking Goods,46.4744,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,10.1867911,False
DRF36,16.1,Low Fat,0.023557678,Soft Drinks,191.5846,OUT013,1987,High,Tier 3,Supermarket Type1,38,2.3557677999999997,False
FDN46,7.21,Regular,0.242083443,Snack Foods,101.2332,OUT010,1998,Unknown,Tier 3,Grocery Store,27,24.2083443,False
NCN06,8.39,Low Fat,0.120741638,Household,162.3868,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,12.0741638,False
FDD59,10.5,Regular,0.066168292,Starchy Foods,80.696,OUT035,2004,Small,Tier 2,Supermarket Type1,21,6.616829200000001,False
FDM14,13.8,LF,0.013290868,Canned,109.5254,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,1.3290868,False
FDO10,13.65,Regular,0.0,Snack Foods,56.3588,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,0.0,False
FDU35,6.44,Low Fat,0.079149445,Breads,98.17,OUT013,1987,High,Tier 3,Supermarket Type1,38,7.9149445,False
NCA30,19.0,Low Fat,0.129860583,Household,188.7872,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,12.9860583,False
NCO41,12.5,Low Fat,0.018878167,Health and Hygiene,97.3384,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,1.8878167000000001,False
FDI24,10.3,Low Fat,0.078743805,Baking Goods,175.837,OUT046,1997,Small,Tier 1,Supermarket Type1,28,7.8743805,False
FDZ16,16.85,Regular,0.159855844,Frozen Foods,192.7478,OUT046,1997,Small,Tier 1,Supermarket Type1,28,15.9855844,False
FDV47,17.1,Low Fat,0.054207549,Breads,82.7566,OUT046,1997,Small,Tier 1,Supermarket Type1,28,5.4207549,False
FDV16,7.75,Regular,0.0,Frozen Foods,34.5558,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,0.0,False
FDZ22,9.395,Low Fat,0.045261336,Snack Foods,81.925,OUT035,2004,Small,Tier 2,Supermarket Type1,21,4.5261336,False
FDO20,12.85,Regular,0.254630746,Fruits and Vegetables,254.0382,OUT010,1998,Unknown,Tier 3,Grocery Store,27,25.463074600000002,True
FDW38,5.325,Regular,0.0,Dairy,55.6298,OUT013,1987,High,Tier 3,Supermarket Type1,38,0.0,False
FDW52,14.0,Regular,0.037598636,Frozen Foods,164.0526,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,3.7598635999999996,False
FDT43,12.695633368756642,Low Fat,0.035976809,Fruits and Vegetables,51.2324,OUT019,1985,Small,Tier 1,Grocery Store,40,3.5976809,False
NCS29,9.0,Low Fat,0.069686501,Health and Hygiene,264.6884,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,6.9686501,True
NCC31,8.02,Low Fat,0.019982858,Household,154.5972,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,1.9982858,False
FDA21,13.65,LF,0.0,Snack Foods,186.6924,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,0.0,False
FDQ55,13.65,Regular,0.013038075,Fruits and Vegetables,116.1834,OUT046,1997,Small,Tier 1,Supermarket Type1,28,1.3038075,False
NCE54,20.7,Low Fat,0.026941678,Household,75.9354,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,2.6941678000000002,False
FDD45,8.615,Low Fat,0.0,Fruits and Vegetables,93.8436,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,0.0,False
NCP17,19.35,Low Fat,0.027871135,Health and Hygiene,63.8168,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,2.7871135,False
FDR47,17.85,LF,0.087452117,Breads,193.1794,OUT035,2004,Small,Tier 2,Supermarket Type1,21,8.745211699999999,False
DRM35,9.695,Low Fat,0.070385933,Hard Drinks,177.3344,OUT013,1987,High,Tier 3,Supermarket Type1,38,7.0385933,False
FDR47,12.695633368756642,LF,0.153146326,Breads,194.2794,OUT019,1985,Small,Tier 1,Grocery Store,40,15.3146326,False
FDX19,19.1,Low Fat,0.161912574,Fruits and Vegetables,233.9958,OUT010,1998,Unknown,Tier 3,Grocery Store,27,16.1912574,True
FDV22,12.695633368756642,Regular,0.009890655,Snack Foods,156.263,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,0.9890655,False
FDQ46,12.695633368756642,low fat,0.10331031,Snack Foods,111.2544,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,10.331031,False
DRO47,10.195,low fat,0.11245226,Hard Drinks,112.286,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,11.245226,False
FDB44,6.655,Low Fat,0.028385607,Fruits and Vegetables,210.6586,OUT010,1998,Unknown,Tier 3,Grocery Store,27,2.8385607,True
FDN02,16.5,Low Fat,0.123572515,Canned,205.1638,OUT010,1998,Unknown,Tier 3,Grocery Store,27,12.3572515,True
FDW10,21.2,Low Fat,0.070819614,Snack Foods,174.537,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,7.0819614,False
FDJ41,12.695633368756642,Low Fat,0.04006567,Frozen Foods,262.5594,OUT019,1985,Small,Tier 1,Grocery Store,40,4.0065669999999995,True
FDM50,13.0,Regular,0.030089171,Canned,58.322,OUT046,1997,Small,Tier 1,Supermarket Type1,28,3.0089171,False
FDW10,21.2,Low Fat,0.070662917,Snack Foods,177.037,OUT035,2004,Small,Tier 2,Supermarket Type1,21,7.066291700000001,False
FDY48,14.0,Low Fat,0.023771773,Baking Goods,102.2332,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,2.3771773,False
NCE30,12.695633368756642,Low Fat,0.098655965,Household,212.9902,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,9.8655965,True
FDO04,16.6,Low Fat,0.026591024,Frozen Foods,56.7614,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,2.6591024,False
FDQ26,13.5,Regular,0.113604487,Dairy,57.9562,OUT010,1998,Unknown,Tier 3,Grocery Store,27,11.360448700000001,False
NCX29,10.0,Low Fat,0.089515698,Health and Hygiene,146.1102,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,8.9515698,False
FDE39,7.89,Low Fat,0.036134504,Dairy,117.7782,OUT046,1997,Small,Tier 1,Supermarket Type1,28,3.6134503999999996,False
NCR54,12.695633368756642,Low Fat,0.090123641,Household,194.811,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,9.012364100000001,False
NCP55,12.695633368756642,Low Fat,0.011135837,Others,56.8614,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,1.1135837000000002,False
FDX22,6.785,Regular,0.023104767,Snack Foods,211.2928,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,2.3104766999999997,True
FDI05,8.35,reg,0.126845728,Frozen Foods,74.0354,OUT035,2004,Small,Tier 2,Supermarket Type1,21,12.6845728,False
FDC51,12.695633368756642,Regular,0.0,Dairy,124.873,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,0.0,False
FDC10,9.8,Regular,0.072817026,Snack Foods,119.2098,OUT013,1987,High,Tier 3,Supermarket Type1,38,7.281702600000001,False
FDJ46,11.1,Low Fat,0.0,Snack Foods,174.3054,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,0.0,False
FDV10,7.645,Regular,0.111652253,Snack Foods,44.2112,OUT010,1998,Unknown,Tier 3,Grocery Store,27,11.165225300000001,False
FDX12,12.695633368756642,reg,0.025938267,Baking Goods,242.5196,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,2.5938267,True
FDL43,12.695633368756642,Low Fat,0.047386238,Meat,77.867,OUT019,1985,Small,Tier 1,Grocery Store,40,4.7386238,False
DRB13,6.115,Regular,0.00704434,Soft Drinks,189.053,OUT046,1997,Small,Tier 1,Supermarket Type1,28,0.704434,False
FDF59,12.695633368756642,Low Fat,0.070899006,Starchy Foods,128.002,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,7.0899006,False
FDT35,19.85,Regular,0.081582021,Breads,167.8816,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,8.1582021,False
NCJ19,18.6,Low Fat,0.118157664,Others,58.3588,OUT035,2004,Small,Tier 2,Supermarket Type1,21,11.8157664,False
FDT35,19.85,Regular,0.0,Breads,169.6816,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,0.0,False
FDI48,11.85,Regular,0.055718399,Baking Goods,49.6666,OUT046,1997,Small,Tier 1,Supermarket Type1,28,5.5718399000000005,False
DRC24,12.695633368756642,Low Fat,0.043458854,Soft Drinks,152.2998,OUT019,1985,Small,Tier 1,Grocery Store,40,4.3458854,False
NCZ05,8.485,Low Fat,0.058461026,Health and Hygiene,102.899,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,5.8461026,False
FDJ57,7.42,Regular,0.021607186,Seafood,185.3582,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,2.1607186,False
FDX11,16.0,Regular,0.107355914,Baking Goods,182.5634,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,10.7355914,False
FDE09,8.775,Low Fat,0.021599298,Fruits and Vegetables,110.8228,OUT035,2004,Small,Tier 2,Supermarket Type1,21,2.1599298,False
NCK06,5.03,Low Fat,0.008659972,Household,120.2756,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,0.8659972,False
DRE37,13.5,Low Fat,0.094752537,Soft Drinks,189.9872,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,9.4752537,False
FDV56,16.1,Regular,0.013595722,Fruits and Vegetables,106.0596,OUT046,1997,Small,Tier 1,Supermarket Type1,28,1.3595722,False
FDY43,14.85,Low Fat,0.098958842,Fruits and Vegetables,167.2474,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,9.895884200000001,False
FDV35,19.5,Low Fat,0.128099312,Breads,153.6314,OUT013,1987,High,Tier 3,Supermarket Type1,38,12.8099312,False
FDF05,12.695633368756642,Low Fat,0.04704746,Frozen Foods,261.691,OUT019,1985,Small,Tier 1,Grocery Store,40,4.704746,True
FDA36,5.985,Low Fat,0.005665312,Baking Goods,183.4924,OUT035,2004,Small,Tier 2,Supermarket Type1,21,0.5665312,False
FDS13,12.695633368756642,Low Fat,0.123903191,Canned,263.0884,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,12.3903191,True
FDU47,12.8,Regular,0.113759721,Breads,141.9838,OUT013,1987,High,Tier 3,Supermarket Type1,38,11.3759721,False
FDI36,12.5,Regular,0.104350123,Baking Goods,195.8426,OUT010,1998,Unknown,Tier 3,Grocery Store,27,10.4350123,False
FDH48,13.5,Low Fat,0.060480359,Baking Goods,86.454,OUT046,1997,Small,Tier 1,Supermarket Type1,28,6.0480358999999995,False
FDZ14,7.71,Regular,0.047549094,Dairy,121.5756,OUT013,1987,High,Tier 3,Supermarket Type1,38,4.7549094,False
FDS46,17.6,Regular,0.047218002,Snack Foods,121.0782,OUT013,1987,High,Tier 3,Supermarket Type1,38,4.721800200000001,False
FDE21,12.8,Low Fat,0.023074472,Fruits and Vegetables,117.8492,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,2.3074472,False
FDA26,7.855,Regular,0.074035365,Dairy,220.5482,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,7.4035365,True
FDV12,16.7,Regular,0.060874678,Baking Goods,99.9384,OUT046,1997,Small,Tier 1,Supermarket Type1,28,6.0874678,False
FDL46,12.695633368756642,Low Fat,0.094646702,Snack Foods,115.9466,OUT019,1985,Small,Tier 1,Grocery Store,40,9.4646702,False
FDN57,18.25,Low Fat,0.054189065,Snack Foods,143.0154,OUT013,1987,High,Tier 3,Supermarket Type1,38,5.4189065,False
NCJ18,12.35,Low Fat,0.16486926,Household,117.6124,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,16.486926,False
FDO36,19.7,Low Fat,0.078071853,Baking Goods,179.666,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,7.8071852999999996,False
FDX55,15.1,Low Fat,0.055430785,Fruits and Vegetables,215.8166,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,5.5430785,True
FDT25,12.695633368756642,LF,0.088858409,Canned,123.3072,OUT019,1985,Small,Tier 1,Grocery Store,40,8.8858409,False
FDD16,20.5,Low Fat,0.036409618,Frozen Foods,74.7696,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,3.6409618,False
NCX18,14.15,Low Fat,0.008786665,Household,196.111,OUT013,1987,High,Tier 3,Supermarket Type1,38,0.8786665000000001,False
NCG55,16.25,Low Fat,0.039305628,Household,114.6176,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,3.9305628,False
NCV18,6.775,Low Fat,0.105409495,Household,83.225,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,10.5409495,False
NCS18,12.65,Low Fat,0.042203138,Household,107.6938,OUT035,2004,Small,Tier 2,Supermarket Type1,21,4.2203138000000004,False
FDC37,15.5,Low Fat,0.032940022,Baking Goods,107.0938,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,3.2940022,False
FDE47,14.15,Low Fat,0.037908749,Starchy Foods,124.0046,OUT046,1997,Small,Tier 1,Supermarket Type1,28,3.7908749,False
DRG49,12.695633368756642,Low Fat,0.118105517,Soft Drinks,245.6486,OUT019,1985,Small,Tier 1,Grocery Store,40,11.8105517,True
FDC39,7.405,Low Fat,0.0,Dairy,206.9296,OUT049,1999,Medium,Tier 1,Supermarket Type1,26,0.0,True
FDH24,12.695633368756642,Low Fat,0.037523149,Baking Goods,159.1288,OUT019,1985,Small,Tier 1,Grocery Store,40,3.7523149,False
FDV39,12.695633368756642,Low Fat,0.007244635,Meat,198.3426,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,0.7244635,False
NCL17,7.39,Low Fat,0.067917171,Health and Hygiene,143.0812,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,6.7917171,False
NCY53,20.0,Low Fat,0.058470282,Health and Hygiene,113.3544,OUT035,2004,Small,Tier 2,Supermarket Type1,21,5.8470282,False
FDH52,9.42,Regular,0.043866567,Frozen Foods,63.4194,OUT013,1987,High,Tier 3,Supermarket Type1,38,4.3866567000000005,False
NCD19,8.93,Low Fat,0.013233076,Household,53.7614,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,1.3233076,False
FDI44,16.1,Low Fat,0.10023287,Fruits and Vegetables,76.3328,OUT046,1997,Small,Tier 1,Supermarket Type1,28,10.023287,False
DRD49,12.695633368756642,Low Fat,0.167018335,Soft Drinks,237.9564,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,16.7018335,True
FDN08,7.72,Regular,0.088347953,Fruits and Vegetables,119.0466,OUT035,2004,Small,Tier 2,Supermarket Type1,21,8.834795300000001,False
FDO20,12.695633368756642,Regular,0.151391113,Fruits and Vegetables,253.0382,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,15.1391113,True
FDY02,8.945,Regular,0.087645926,Dairy,261.791,OUT046,1997,Small,Tier 1,Supermarket Type1,28,8.7645926,True
FDX23,6.445,Low Fat,0.029751978,Baking Goods,93.4436,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,2.9751977999999997,False
FDX01,10.1,Low Fat,0.02430102,Canned,115.915,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,2.4301019999999998,False
FDH20,12.695633368756642,Regular,0.024828296,Fruits and Vegetables,96.641,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,2.4828296,False
NCX41,19.0,Low Fat,0.017819505,Health and Hygiene,211.7244,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,1.7819505,True
FDD21,12.695633368756642,Regular,0.030421197,Fruits and Vegetables,115.2176,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,3.0421197,False
DRH11,12.695633368756642,Low Fat,0.132292244,Hard Drinks,54.4614,OUT019,1985,Small,Tier 1,Grocery Store,40,13.2292244,False
DRE60,9.395,Low Fat,0.159983523,Soft Drinks,225.472,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,15.998352299999999,True
FDB10,10.0,Low Fat,0.067152194,Snack Foods,237.259,OUT013,1987,High,Tier 3,Supermarket Type1,38,6.7152194,True
FDH38,6.425,Low Fat,0.010429544,Canned,117.7808,OUT013,1987,High,Tier 3,Supermarket Type1,38,1.0429544000000002,False
NCL07,13.85,Low Fat,0.031466218,Others,38.648,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,3.1466217999999997,False
FDD48,10.395,Low Fat,0.030158689,Baking Goods,113.5176,OUT046,1997,Small,Tier 1,Supermarket Type1,28,3.0158689,False
NCT54,12.695633368756642,Low Fat,0.118956749,Household,93.4094,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,11.8956749,False
FDF32,12.695633368756642,Low Fat,0.06775127,Fruits and Vegetables,198.6426,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,6.775127,False
DRH51,17.6,Low Fat,0.097413734,Dairy,88.0856,OUT045,2002,Unknown,Tier 2,Supermarket Type1,23,9.7413734,False
DRG03,14.5,Low Fat,0.061974853,Dairy,155.4998,OUT035,2004,Small,Tier 2,Supermarket Type1,21,6.1974853,False
NCY42,12.695633368756642,Low Fat,0.026547707,Household,142.947,OUT019,1985,Small,Tier 1,Grocery Store,40,2.6547707,False
FDH32,12.8,Low Fat,0.076490264,Fruits and Vegetables,94.941,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,7.6490264,False
NCJ06,12.695633368756642,Low Fat,0.034484812,Household,120.6782,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,3.4484812,False
FDH47,12.695633368756642,Regular,0.128192414,Starchy Foods,96.8068,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,12.819241400000001,False
FDZ08,12.5,Regular,0.110440439,Fruits and Vegetables,81.9592,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,11.0440439,False
FDK16,9.065,LF,0.115982139,Frozen Foods,95.6094,OUT017,2007,Unknown,Tier 2,Supermarket Type1,18,11.5982139,False
DRG01,14.8,Low Fat,0.045061095,Soft Drinks,75.867,OUT018,2009,Medium,Tier 3,Supermarket Type2,16,4.5061095,False
NCM53,12.695633368756642,Low Fat,0.051788905,Health and Hygiene,105.128,OUT027,1985,Medium,Tier 3,Supermarket Type3,40,5.1788905000000005,False
NCB07,19.2,Low Fat,0.077492893,Household,197.011,OUT035,2004,Small,Tier 2,Supermarket Type1,21,7.749289299999999,False
